City,SubLocation,Name,Price,Rate_per_sqft,Bedroom,Status,Transaction,Carpet_area_sqft,Total_area
Gurgaon,M2K Oyster Grande,"3 BHK Flat for Sale in M2K Oyster Grande, Sector 102, Gurgaon",19900000,9615.0,3,Ready to Move,Resale,300.0,2070.0
Gurgaon,M3M Capital,"3 BHK Flat for Sale in M3M Capital, Sector 113, Gurgaon",18000000,10811.0,3,Poss. by Mar '25,Resale,1050.0,1665.0
Gurgaon,M3M Crown Phase 1,"3 BHK Flat for Sale in M3M Crown Phase 1, Sector 111, Gurgaon",21000000,9976.0,3,Poss. by Jan '26,Resale,,2106.0
Gurgaon,M3M Golf Estate,"3 BHK Flat for Sale in M3M Golf Estate, Sector 65, Gurgaon",61000000,7035.0,3,Ready to Move,Resale,360.0,8671.0
Gurgaon,M3M Golf Estate,"4 BHK Flat for Sale in M3M Golf Estate, Sector 65, Gurgaon",91800000,14286.0,4,Ready to Move,Resale,934.0,6426.0
Gurgaon,M3M Latitude,"4 BHK Flat for Sale in M3M Latitude, Sector 65, Gurgaon",60000000,20305.0,4,Ready to Move,Resale,3700.0,2955.0
Gurgaon,M3M Marina,"2 BHK Flat for Sale in M3M Marina, Sector 68, Gurgaon",12000000,9646.0,2,Ready to Move,Resale,,1245.0
Gurgaon,M3M Marina,"3 BHK Flat for Sale in M3M Marina, Sector 68, Gurgaon",16200000,12222.0,3,Ready to Move,Resale,1850.0,1326.0
Gurgaon,M3M Merlin,"3 BHK Flat for Sale in M3M Merlin, Sector 67, Gurgaon",35000000,5128.0,3,Ready to Move,Resale,,6826.0
Gurgaon,M3M Merlin,"3 BHK Flat for Sale in M3M Merlin, Sector 67A, Gurgaon",33000000,13995.0,3,Ready to Move,Resale,160.0,2358.0
Gurgaon,M3M Merlin,"3 BHK Flat for Sale in M3M Merlin, Esencia, Sector 67, Sohna Road, Gurgaon",33000000,13825.0,3,Ready to Move,Resale,,2387.0
Gurgaon,M3M Merlin,"4 BHK Flat for Sale in M3M Merlin, Sector 67, Gurgaon",47000000,14386.0,4,Ready to Move,Resale,,3268.0
Gurgaon,M3M Skywalk,"2 BHK Flat for Sale in M3M Skywalk, Sector 74, Delhi Gurgaon Expressway, Gurgaon",14000000,9831.0,2,Ready to Move,Resale,675.0,1425.0
Gurgaon,M3M Woodshire,"2 BHK Flat for Sale in M3M Woodshire, Sector 107, Gurgaon",9000000,5303.0,2,Ready to Move,Resale,,1698.0
Gurgaon,M3M Woodshire,"3 BHK Flat for Sale in M3M Woodshire, Sector 107, Gurgaon",13000000,6691.0,3,Ready to Move,Resale,1720.0,1943.0
Gurgaon,Mahindra Aura,"2 BHK Flat for Sale in Mahindra Aura, New Palam Vihar Phase 3, Sector 110A, Gurgaon",10900000,9478.0,2,Ready to Move,Resale,477.0,1151.0
Gurgaon,Malibu Town,"2 BHK Flat for Sale in Malibu Town, Sector 47, Gurgaon",8800000,8826.0,2,Poss. by Jun '24,Resale,3600.0,998.0
Gurgaon,Maple Heights,"4 BHK Flat for Sale in Maple Heights, Sector 43, Gurgaon",32500000,7222.0,4,Ready to Move,Resale,,4501.0
Gurgaon,Mapsko Mount Ville,"4 BHK Flat for Sale in Mapsko Mount Ville, Sector 79, Gurgaon",26000000,7407.0,4,Ready to Move,Resale,2400.0,3511.0
